customer_id,transaction_amount,transaction_type,location,device,past_fraud_history,previous_transaction_pattern,fraudulent
CUST4122,87584,Debit Card,Kolkata,Vivo X70,Yes,High Frequency,Yes
CUST9892,70187,UPI,Chennai,Samsung S22,Yes,High Frequency,Yes
CUST4966,156523,UPI,Chennai,OnePlus 9,No,Large Transactions,No
CUST3334,436986,UPI,Delhi,Vivo X70,Yes,High Frequency,Yes
CUST6777,73389,IMPS,Mumbai,OnePlus 9,No,Normal,No
CUST6764,47354,NEFT,Jaipur,Vivo X70,Yes,Large Transactions,Yes
CUST2870,37287,UPI,Bangalore,Samsung S22,No,Normal,No
CUST5456,38763,Debit Card,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST1699,18221,NEFT,Kolkata,Vivo X70,Yes,Normal,Yes
CUST5112,122107,IMPS,Bangalore,Redmi Note 10,No,High Frequency,No
CUST1582,13221,NEFT,Delhi,Samsung S22,Yes,High Frequency,Yes
CUST9178,54912,RTGS,Bangalore,Samsung S22,Yes,Normal,Yes
CUST5313,72544,NEFT,Jaipur,OnePlus 9,Yes,High Frequency,Yes
CUST1100,473442,RTGS,Kolkata,Redmi Note 10,No,High Frequency,Yes
CUST4156,446343,UPI,Delhi,Redmi Note 10,Yes,High Frequency,Yes
CUST9267,31620,RTGS,Delhi,Samsung S22,Yes,High Frequency,Yes
CUST1506,421334,RTGS,Bangalore,Samsung S22,Yes,Large Transactions,Yes
CUST2159,180252,Debit Card,Bangalore,OnePlus 9,Yes,Large Transactions,Yes
CUST3694,153308,RTGS,Delhi,Samsung S22,Yes,Normal,Yes
CUST5961,405179,Credit Card,Chennai,Samsung S22,Yes,Normal,Yes
CUST7464,65556,IMPS,Kolkata,OnePlus 9,No,Normal,No
CUST1059,338323,Debit Card,Chennai,Samsung S22,No,High Frequency,Yes
CUST1952,92729,UPI,Chennai,Vivo X70,No,High Frequency,No
CUST6662,303735,Debit Card,Kolkata,Samsung S22,No,Large Transactions,Yes
CUST8149,187822,Credit Card,Jaipur,Vivo X70,Yes,Large Transactions,Yes
CUST5369,369821,RTGS,Delhi,OnePlus 9,Yes,Large Transactions,Yes
CUST7189,30958,IMPS,Delhi,iPhone 13,Yes,Normal,Yes
CUST8981,454085,Credit Card,Kolkata,Vivo X70,No,High Frequency,Yes
CUST9094,474516,UPI,Mumbai,Samsung S22,No,Normal,Yes
CUST2767,310072,IMPS,Kolkata,Vivo X70,No,High Frequency,Yes
CUST2473,77056,UPI,Chennai,Vivo X70,No,High Frequency,No
CUST1493,312297,Credit Card,Delhi,Vivo X70,Yes,Normal,Yes
CUST6608,131006,UPI,Patna,Samsung S22,Yes,Normal,Yes
CUST7170,427364,Debit Card,Bangalore,Samsung S22,Yes,Normal,Yes
CUST8431,38081,RTGS,Kolkata,Samsung S22,Yes,Large Transactions,Yes
CUST2388,96346,Debit Card,Jaipur,Redmi Note 10,Yes,High Frequency,Yes
CUST3572,169843,Debit Card,Patna,OnePlus 9,No,High Frequency,No
CUST7409,209816,NEFT,Jaipur,OnePlus 9,Yes,Normal,Yes
CUST8092,330356,RTGS,Patna,iPhone 13,No,Normal,Yes
CUST4253,350796,UPI,Delhi,Vivo X70,Yes,Normal,Yes
CUST8071,392852,NEFT,Kolkata,Vivo X70,No,Large Transactions,Yes
CUST3708,374340,UPI,Bangalore,Redmi Note 10,Yes,Normal,Yes
CUST2761,201354,IMPS,Mumbai,Redmi Note 10,Yes,High Frequency,Yes
CUST6539,194523,NEFT,Chennai,Vivo X70,Yes,Normal,Yes
CUST6083,479621,IMPS,Jaipur,Samsung S22,No,Normal,Yes
CUST2695,293801,RTGS,Jaipur,Vivo X70,No,Normal,Yes
CUST2167,189179,UPI,Jaipur,Redmi Note 10,No,Normal,No
CUST2810,117471,Debit Card,Kolkata,Samsung S22,Yes,Normal,Yes
CUST4597,98019,NEFT,Delhi,Redmi Note 10,Yes,High Frequency,Yes
CUST1172,28845,Credit Card,Mumbai,Samsung S22,No,Normal,No
CUST8460,192608,RTGS,Kolkata,Redmi Note 10,Yes,Normal,Yes
CUST7252,454131,Debit Card,Delhi,Redmi Note 10,Yes,High Frequency,Yes
CUST1618,358647,NEFT,Patna,Redmi Note 10,No,Normal,Yes
CUST9915,174022,NEFT,Kolkata,Redmi Note 10,No,High Frequency,No
CUST3816,454698,RTGS,Chennai,iPhone 13,No,Normal,Yes
CUST8901,367838,Debit Card,Delhi,OnePlus 9,Yes,Normal,Yes
CUST3638,154911,Debit Card,Jaipur,Redmi Note 10,Yes,High Frequency,Yes
CUST8293,497441,UPI,Bangalore,iPhone 13,Yes,High Frequency,Yes
CUST2193,117671,Debit Card,Chennai,OnePlus 9,No,Large Transactions,No
CUST4539,290332,IMPS,Bangalore,Redmi Note 10,Yes,Large Transactions,Yes
CUST9316,479599,RTGS,Bangalore,iPhone 13,No,Large Transactions,Yes
CUST1969,426007,Credit Card,Kolkata,Samsung S22,No,Large Transactions,Yes
CUST2301,256015,IMPS,Delhi,Redmi Note 10,No,Large Transactions,Yes
CUST1658,235311,UPI,Kolkata,iPhone 13,No,Normal,Yes
CUST6020,427687,NEFT,Patna,iPhone 13,No,High Frequency,Yes
CUST4252,26074,Debit Card,Chennai,iPhone 13,Yes,Normal,Yes
CUST2364,369350,IMPS,Mumbai,OnePlus 9,Yes,Normal,Yes
CUST3941,186994,Debit Card,Delhi,OnePlus 9,Yes,Large Transactions,Yes
CUST6652,107983,IMPS,Jaipur,Vivo X70,Yes,Normal,Yes
CUST8315,448937,Debit Card,Kolkata,Vivo X70,No,Large Transactions,Yes
CUST2022,7423,RTGS,Kolkata,Redmi Note 10,Yes,High Frequency,Yes
CUST8192,406859,Credit Card,Chennai,Vivo X70,No,Normal,Yes
CUST2410,87723,NEFT,Bangalore,Samsung S22,Yes,High Frequency,Yes
CUST9229,295829,NEFT,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST4908,221105,UPI,Mumbai,Redmi Note 10,No,High Frequency,Yes
CUST8160,58968,Debit Card,Mumbai,Vivo X70,No,Large Transactions,No
CUST9917,237794,UPI,Mumbai,OnePlus 9,No,Large Transactions,Yes
CUST9931,281721,RTGS,Jaipur,OnePlus 9,No,Large Transactions,Yes
CUST5068,132394,RTGS,Chennai,Vivo X70,No,High Frequency,No
CUST1094,213504,RTGS,Chennai,Vivo X70,No,Normal,Yes
CUST2695,479063,RTGS,Mumbai,Samsung S22,Yes,High Frequency,Yes
CUST6515,250850,Credit Card,Mumbai,Vivo X70,No,Normal,Yes
CUST8624,17501,NEFT,Chennai,Samsung S22,No,High Frequency,No
CUST6853,184984,RTGS,Kolkata,OnePlus 9,Yes,Large Transactions,Yes
CUST2501,216817,NEFT,Mumbai,Redmi Note 10,No,High Frequency,Yes
CUST9865,259434,RTGS,Chennai,Samsung S22,Yes,Large Transactions,Yes
CUST6111,72231,Credit Card,Jaipur,Vivo X70,No,Normal,No
CUST7574,139833,Debit Card,Jaipur,Vivo X70,Yes,Large Transactions,Yes
CUST3722,269040,UPI,Chennai,Samsung S22,Yes,Large Transactions,Yes
CUST3133,475990,RTGS,Bangalore,iPhone 13,Yes,Large Transactions,Yes
CUST9499,142413,UPI,Kolkata,iPhone 13,Yes,Normal,Yes
CUST6094,383976,IMPS,Delhi,Vivo X70,No,High Frequency,Yes
CUST2843,485127,UPI,Mumbai,Redmi Note 10,Yes,Large Transactions,Yes
CUST1485,288548,Debit Card,Kolkata,OnePlus 9,No,Normal,Yes
CUST4839,374741,UPI,Kolkata,Redmi Note 10,No,Large Transactions,Yes
CUST4954,139729,Credit Card,Mumbai,iPhone 13,No,Normal,No
CUST8657,152035,NEFT,Kolkata,Vivo X70,Yes,Large Transactions,Yes
CUST7973,226063,Credit Card,Jaipur,Redmi Note 10,Yes,Normal,Yes
CUST7742,51705,NEFT,Mumbai,Vivo X70,No,High Frequency,No
CUST9621,39858,UPI,Bangalore,iPhone 13,No,High Frequency,No
CUST3185,224068,Credit Card,Mumbai,Samsung S22,No,High Frequency,Yes
CUST1780,68387,Debit Card,Kolkata,OnePlus 9,Yes,Normal,Yes
CUST6378,144333,Credit Card,Chennai,Vivo X70,No,Normal,No
CUST9763,231940,RTGS,Kolkata,Samsung S22,No,Large Transactions,Yes
CUST8385,136896,NEFT,Bangalore,OnePlus 9,No,Large Transactions,No
CUST5318,494317,Debit Card,Patna,Redmi Note 10,No,High Frequency,Yes
CUST2172,403419,Debit Card,Mumbai,Redmi Note 10,No,Normal,Yes
CUST9542,95429,UPI,Jaipur,iPhone 13,Yes,Large Transactions,Yes
CUST1539,308184,Debit Card,Bangalore,iPhone 13,No,Normal,Yes
CUST7292,365762,Debit Card,Chennai,iPhone 13,Yes,High Frequency,Yes
CUST9717,419816,UPI,Chennai,iPhone 13,No,High Frequency,Yes
CUST1771,114281,UPI,Patna,iPhone 13,No,Normal,No
CUST9568,142378,IMPS,Chennai,Vivo X70,No,Large Transactions,No
CUST4443,394203,Credit Card,Kolkata,iPhone 13,No,High Frequency,Yes
CUST7307,329392,Debit Card,Bangalore,Redmi Note 10,Yes,Large Transactions,Yes
CUST8262,7682,UPI,Kolkata,Samsung S22,No,Large Transactions,No
CUST5410,97348,UPI,Delhi,Redmi Note 10,No,Large Transactions,No
CUST9612,139751,IMPS,Kolkata,Redmi Note 10,No,Large Transactions,No
CUST2584,277046,NEFT,Mumbai,Vivo X70,No,Normal,Yes
CUST1381,371484,NEFT,Jaipur,OnePlus 9,No,Large Transactions,Yes
CUST1784,77332,NEFT,Mumbai,Samsung S22,Yes,Large Transactions,Yes
CUST2926,121505,NEFT,Mumbai,Redmi Note 10,Yes,Normal,Yes
CUST4462,128634,RTGS,Mumbai,iPhone 13,Yes,Normal,Yes
CUST6252,37537,RTGS,Jaipur,Samsung S22,Yes,Normal,Yes
CUST4035,175834,NEFT,Kolkata,OnePlus 9,Yes,Large Transactions,Yes
CUST3602,405811,Debit Card,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST3038,301374,UPI,Bangalore,Vivo X70,No,Normal,Yes
CUST7712,403403,RTGS,Kolkata,Samsung S22,No,Large Transactions,Yes
CUST2418,72851,Debit Card,Bangalore,Redmi Note 10,Yes,Normal,Yes
CUST2280,365938,IMPS,Patna,Vivo X70,No,High Frequency,Yes
CUST1175,460421,NEFT,Chennai,iPhone 13,Yes,Large Transactions,Yes
CUST6957,21622,UPI,Jaipur,Samsung S22,Yes,Normal,Yes
CUST1422,222394,RTGS,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST4877,318505,Credit Card,Delhi,iPhone 13,No,Large Transactions,Yes
CUST2347,161587,RTGS,Patna,Samsung S22,Yes,Large Transactions,Yes
CUST2429,226398,Credit Card,Mumbai,Redmi Note 10,No,Normal,Yes
CUST1827,435883,NEFT,Patna,Vivo X70,No,Normal,Yes
CUST1569,442603,RTGS,Delhi,iPhone 13,Yes,Large Transactions,Yes
CUST4812,34334,Credit Card,Mumbai,Samsung S22,Yes,Normal,Yes
CUST4160,313797,Credit Card,Chennai,Samsung S22,No,High Frequency,Yes
CUST1121,34525,Debit Card,Delhi,Samsung S22,No,Normal,No
CUST2168,457404,UPI,Chennai,OnePlus 9,No,Normal,Yes
CUST1335,404171,UPI,Bangalore,OnePlus 9,No,High Frequency,Yes
CUST9301,235414,IMPS,Bangalore,Samsung S22,Yes,High Frequency,Yes
CUST2490,498073,IMPS,Kolkata,iPhone 13,Yes,Large Transactions,Yes
CUST8767,301827,NEFT,Jaipur,Samsung S22,No,High Frequency,Yes
CUST9319,4948,IMPS,Bangalore,iPhone 13,Yes,Normal,Yes
CUST7098,240577,IMPS,Mumbai,Vivo X70,Yes,High Frequency,Yes
CUST7100,141119,IMPS,Bangalore,Redmi Note 10,Yes,Normal,Yes
CUST4139,243649,IMPS,Delhi,Samsung S22,Yes,High Frequency,Yes
CUST2272,373820,NEFT,Mumbai,Samsung S22,No,Large Transactions,Yes
CUST6819,339924,UPI,Kolkata,OnePlus 9,No,High Frequency,Yes
CUST8384,21388,UPI,Chennai,OnePlus 9,No,High Frequency,No
CUST7374,208820,Debit Card,Bangalore,Vivo X70,No,Large Transactions,Yes
CUST6380,404884,NEFT,Mumbai,OnePlus 9,No,Large Transactions,Yes
CUST2455,141219,NEFT,Jaipur,Vivo X70,Yes,High Frequency,Yes
CUST6091,136711,RTGS,Bangalore,OnePlus 9,No,Large Transactions,No
CUST6124,402013,UPI,Chennai,iPhone 13,Yes,High Frequency,Yes
CUST5781,343901,NEFT,Jaipur,Vivo X70,No,Large Transactions,Yes
CUST9862,473855,NEFT,Bangalore,Samsung S22,Yes,High Frequency,Yes
CUST5112,153384,UPI,Mumbai,Redmi Note 10,Yes,Large Transactions,Yes
CUST8401,350035,Debit Card,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST8892,137936,IMPS,Delhi,OnePlus 9,No,Large Transactions,No
CUST5296,330345,NEFT,Delhi,OnePlus 9,No,High Frequency,Yes
CUST4548,309174,NEFT,Bangalore,Redmi Note 10,No,Normal,Yes
CUST8407,114680,Debit Card,Chennai,Vivo X70,Yes,High Frequency,Yes
CUST2543,232452,RTGS,Patna,Vivo X70,Yes,Normal,Yes
CUST7717,71367,NEFT,Mumbai,Vivo X70,No,High Frequency,No
CUST5178,88028,NEFT,Patna,OnePlus 9,Yes,High Frequency,Yes
CUST1225,62911,NEFT,Delhi,Samsung S22,No,Normal,No
CUST8917,218477,RTGS,Patna,Vivo X70,No,Normal,Yes
CUST4968,317397,Debit Card,Kolkata,OnePlus 9,Yes,High Frequency,Yes
CUST6443,11508,RTGS,Chennai,OnePlus 9,No,High Frequency,No
CUST4442,28963,NEFT,Delhi,Samsung S22,Yes,Normal,Yes
CUST7508,299093,Credit Card,Bangalore,OnePlus 9,Yes,High Frequency,Yes
CUST6137,133741,UPI,Delhi,iPhone 13,No,Normal,No
CUST1177,268132,UPI,Chennai,OnePlus 9,Yes,High Frequency,Yes
CUST4329,416934,UPI,Delhi,iPhone 13,No,High Frequency,Yes
CUST3680,13812,RTGS,Kolkata,OnePlus 9,Yes,High Frequency,Yes
CUST5941,62319,RTGS,Kolkata,iPhone 13,Yes,High Frequency,Yes
CUST1053,264084,RTGS,Bangalore,Samsung S22,Yes,High Frequency,Yes
CUST4942,399807,IMPS,Patna,Samsung S22,Yes,Large Transactions,Yes
CUST3947,46282,Credit Card,Mumbai,Redmi Note 10,Yes,High Frequency,Yes
CUST9099,247036,Credit Card,Mumbai,Redmi Note 10,Yes,Normal,Yes
CUST8010,106156,NEFT,Chennai,iPhone 13,Yes,High Frequency,Yes
CUST3602,380793,RTGS,Kolkata,OnePlus 9,Yes,High Frequency,Yes
CUST9924,466901,RTGS,Jaipur,OnePlus 9,No,Normal,Yes
CUST2677,129759,RTGS,Patna,iPhone 13,Yes,Normal,Yes
CUST6900,166981,UPI,Kolkata,OnePlus 9,Yes,Large Transactions,Yes
CUST5564,113768,UPI,Jaipur,Samsung S22,Yes,Normal,Yes
CUST9414,103540,Credit Card,Jaipur,iPhone 13,No,High Frequency,No
CUST3853,269481,Credit Card,Delhi,Samsung S22,No,Large Transactions,Yes
CUST6406,79027,IMPS,Delhi,Samsung S22,No,High Frequency,No
CUST2920,241362,IMPS,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST5064,8411,Debit Card,Kolkata,Redmi Note 10,No,Large Transactions,No
CUST4420,20884,Debit Card,Kolkata,iPhone 13,No,High Frequency,No
CUST3422,204645,Credit Card,Bangalore,iPhone 13,No,Large Transactions,Yes
CUST4223,168468,Debit Card,Patna,Vivo X70,Yes,Large Transactions,Yes
CUST5318,381185,UPI,Jaipur,Samsung S22,Yes,Normal,Yes
CUST8060,138216,IMPS,Jaipur,OnePlus 9,Yes,Large Transactions,Yes
CUST6537,470988,UPI,Delhi,Redmi Note 10,No,High Frequency,Yes
CUST5616,232885,RTGS,Mumbai,Samsung S22,Yes,High Frequency,Yes
CUST3636,304964,UPI,Delhi,iPhone 13,No,High Frequency,Yes
CUST2495,135618,UPI,Patna,Vivo X70,No,High Frequency,No
CUST6918,381535,RTGS,Mumbai,Vivo X70,Yes,Normal,Yes
CUST4972,276501,NEFT,Kolkata,Redmi Note 10,No,Large Transactions,Yes
CUST1373,294184,Debit Card,Mumbai,OnePlus 9,Yes,High Frequency,Yes
CUST7350,82788,IMPS,Patna,iPhone 13,No,High Frequency,No
CUST4140,117220,Debit Card,Jaipur,iPhone 13,Yes,High Frequency,Yes
CUST8843,171634,Debit Card,Kolkata,Samsung S22,Yes,Large Transactions,Yes
CUST8737,322578,UPI,Kolkata,iPhone 13,No,High Frequency,Yes
CUST7940,349314,IMPS,Patna,Samsung S22,No,Normal,Yes
CUST6979,404630,IMPS,Patna,Vivo X70,Yes,High Frequency,Yes
CUST6347,5798,Credit Card,Kolkata,Vivo X70,Yes,Normal,Yes
CUST8231,353828,UPI,Chennai,Samsung S22,Yes,Large Transactions,Yes
CUST3325,433774,RTGS,Kolkata,Vivo X70,Yes,Large Transactions,Yes
CUST1964,311263,UPI,Bangalore,Redmi Note 10,No,High Frequency,Yes
CUST6044,403872,IMPS,Kolkata,Redmi Note 10,No,High Frequency,Yes
CUST4197,329658,NEFT,Bangalore,iPhone 13,No,Large Transactions,Yes
CUST1137,269000,Credit Card,Mumbai,OnePlus 9,No,Large Transactions,Yes
CUST7203,331689,IMPS,Patna,Samsung S22,Yes,Normal,Yes
CUST1214,5099,UPI,Mumbai,Vivo X70,Yes,High Frequency,Yes
CUST9891,249812,RTGS,Jaipur,Vivo X70,Yes,High Frequency,Yes
CUST3431,335232,Credit Card,Chennai,Vivo X70,Yes,Large Transactions,Yes
CUST1137,149492,IMPS,Kolkata,Samsung S22,Yes,Normal,Yes
CUST6891,275328,IMPS,Bangalore,iPhone 13,No,High Frequency,Yes
CUST8687,414792,NEFT,Jaipur,iPhone 13,Yes,High Frequency,Yes
CUST7534,360684,RTGS,Bangalore,Vivo X70,Yes,Normal,Yes
CUST2032,166757,UPI,Bangalore,OnePlus 9,Yes,Large Transactions,Yes
CUST1262,337428,Credit Card,Delhi,iPhone 13,No,Normal,Yes
CUST9122,9504,Credit Card,Kolkata,OnePlus 9,Yes,Normal,Yes
CUST5882,263498,UPI,Chennai,Samsung S22,No,Large Transactions,Yes
CUST4108,406119,NEFT,Bangalore,Redmi Note 10,No,Normal,Yes
CUST9878,256618,Credit Card,Delhi,OnePlus 9,Yes,Large Transactions,Yes
CUST6573,230980,NEFT,Chennai,Vivo X70,No,Normal,Yes
CUST1226,223443,Debit Card,Patna,iPhone 13,No,Large Transactions,Yes
CUST6261,373553,RTGS,Delhi,Vivo X70,No,Large Transactions,Yes
CUST4286,133242,RTGS,Bangalore,Vivo X70,Yes,High Frequency,Yes
CUST3834,109853,IMPS,Jaipur,Samsung S22,No,High Frequency,No
CUST5539,380885,IMPS,Mumbai,Samsung S22,Yes,Normal,Yes
CUST8298,356042,Credit Card,Mumbai,Vivo X70,Yes,Normal,Yes
CUST2588,62885,UPI,Patna,Vivo X70,Yes,Large Transactions,Yes
CUST1974,390880,Debit Card,Patna,Vivo X70,Yes,High Frequency,Yes
CUST7934,401385,UPI,Jaipur,Samsung S22,Yes,Large Transactions,Yes
CUST8743,96555,RTGS,Delhi,iPhone 13,No,High Frequency,No
CUST3130,488845,NEFT,Patna,OnePlus 9,Yes,High Frequency,Yes
CUST4436,166431,IMPS,Mumbai,Vivo X70,No,Large Transactions,No
CUST2292,66250,Credit Card,Chennai,Vivo X70,Yes,Large Transactions,Yes
CUST1955,55866,Debit Card,Mumbai,iPhone 13,No,Normal,No
CUST6535,41088,Credit Card,Mumbai,Vivo X70,Yes,Large Transactions,Yes
CUST9513,326413,Credit Card,Bangalore,Samsung S22,Yes,High Frequency,Yes
CUST1189,350271,RTGS,Kolkata,Vivo X70,Yes,High Frequency,Yes
CUST4502,209328,Credit Card,Delhi,Samsung S22,No,Normal,Yes
CUST4825,269599,UPI,Mumbai,OnePlus 9,Yes,Large Transactions,Yes
CUST9168,116916,Debit Card,Kolkata,Samsung S22,No,Normal,No
CUST6532,483497,IMPS,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST7430,407242,UPI,Bangalore,Redmi Note 10,Yes,Large Transactions,Yes
CUST2920,235572,NEFT,Delhi,OnePlus 9,No,Normal,Yes
CUST8464,43821,IMPS,Patna,Redmi Note 10,Yes,Large Transactions,Yes
CUST8847,318857,Debit Card,Patna,Vivo X70,No,Normal,Yes
CUST1702,467582,Credit Card,Jaipur,Samsung S22,Yes,High Frequency,Yes
CUST9800,329574,Debit Card,Patna,iPhone 13,Yes,Large Transactions,Yes
CUST1102,19060,UPI,Delhi,Vivo X70,Yes,Normal,Yes
CUST7112,492906,RTGS,Patna,OnePlus 9,No,High Frequency,Yes
CUST7357,440102,RTGS,Jaipur,Vivo X70,Yes,High Frequency,Yes
CUST1792,224797,NEFT,Chennai,OnePlus 9,Yes,Large Transactions,Yes
CUST2391,173042,UPI,Patna,iPhone 13,Yes,High Frequency,Yes
CUST7781,379841,Debit Card,Kolkata,Redmi Note 10,No,Normal,Yes
CUST4411,150759,UPI,Bangalore,OnePlus 9,No,Normal,No
CUST9862,382811,Credit Card,Patna,Vivo X70,Yes,Large Transactions,Yes
CUST8508,309763,NEFT,Kolkata,Samsung S22,Yes,Normal,Yes
CUST9748,318070,IMPS,Kolkata,OnePlus 9,No,Normal,Yes
CUST5490,489020,Credit Card,Bangalore,iPhone 13,No,Large Transactions,Yes
CUST7326,131361,IMPS,Patna,iPhone 13,No,Normal,No
CUST6934,19327,RTGS,Chennai,Redmi Note 10,Yes,Normal,Yes
CUST1611,360375,RTGS,Mumbai,Samsung S22,No,High Frequency,Yes
CUST7293,456012,Debit Card,Chennai,OnePlus 9,No,Normal,Yes
CUST8044,458528,IMPS,Bangalore,Samsung S22,No,Normal,Yes
CUST2461,123936,Debit Card,Bangalore,OnePlus 9,Yes,Normal,Yes
CUST6393,190158,UPI,Kolkata,Vivo X70,No,Large Transactions,No
CUST1437,387564,UPI,Chennai,Samsung S22,No,Normal,Yes
CUST6665,16695,IMPS,Bangalore,OnePlus 9,No,Large Transactions,No
CUST9738,493100,Credit Card,Jaipur,iPhone 13,Yes,Normal,Yes
CUST1920,35785,Credit Card,Chennai,Samsung S22,Yes,Large Transactions,Yes
CUST5725,293798,IMPS,Jaipur,Redmi Note 10,No,Normal,Yes
CUST8578,405460,IMPS,Mumbai,Redmi Note 10,No,Normal,Yes
CUST4410,282808,Debit Card,Bangalore,Samsung S22,No,High Frequency,Yes
CUST7882,385190,IMPS,Chennai,OnePlus 9,Yes,Large Transactions,Yes
CUST6498,179661,UPI,Jaipur,iPhone 13,No,Large Transactions,No
CUST4100,120267,Credit Card,Patna,Vivo X70,No,Normal,No
CUST9693,165644,UPI,Chennai,Redmi Note 10,Yes,Normal,Yes
CUST7178,75157,IMPS,Chennai,Redmi Note 10,Yes,High Frequency,Yes
CUST8865,394067,Debit Card,Jaipur,Redmi Note 10,No,High Frequency,Yes
CUST6512,339167,UPI,Kolkata,OnePlus 9,Yes,High Frequency,Yes
CUST3106,472911,RTGS,Mumbai,Samsung S22,Yes,High Frequency,Yes
CUST3941,207378,IMPS,Delhi,OnePlus 9,Yes,High Frequency,Yes
CUST8705,45460,Credit Card,Chennai,Redmi Note 10,No,High Frequency,No
CUST6473,357515,UPI,Kolkata,Samsung S22,No,Normal,Yes
CUST8008,427924,UPI,Jaipur,iPhone 13,Yes,Normal,Yes
CUST4917,491114,Debit Card,Patna,Redmi Note 10,No,Normal,Yes
CUST8063,293256,Credit Card,Delhi,Redmi Note 10,Yes,Normal,Yes
CUST4718,465653,RTGS,Chennai,Vivo X70,Yes,High Frequency,Yes
CUST4406,294008,UPI,Patna,Samsung S22,No,Large Transactions,Yes
CUST8383,204966,NEFT,Patna,Samsung S22,No,Large Transactions,Yes
CUST6802,25870,Debit Card,Mumbai,Samsung S22,No,Large Transactions,No
CUST2006,48939,UPI,Delhi,OnePlus 9,No,High Frequency,No
CUST3428,461527,Credit Card,Chennai,OnePlus 9,Yes,High Frequency,Yes
CUST2686,283349,RTGS,Chennai,Redmi Note 10,Yes,High Frequency,Yes
CUST2281,100048,Credit Card,Mumbai,Vivo X70,No,High Frequency,No
CUST7986,480274,NEFT,Delhi,Samsung S22,No,Normal,Yes
CUST4424,153099,RTGS,Mumbai,Samsung S22,Yes,High Frequency,Yes
CUST7459,244258,Debit Card,Chennai,OnePlus 9,No,High Frequency,Yes
CUST7038,70915,IMPS,Delhi,Redmi Note 10,No,High Frequency,No
CUST6122,407721,Credit Card,Kolkata,iPhone 13,No,High Frequency,Yes
CUST7760,280072,RTGS,Delhi,Samsung S22,Yes,Normal,Yes
CUST3441,260160,Credit Card,Chennai,Redmi Note 10,No,Normal,Yes
CUST1544,169601,IMPS,Delhi,iPhone 13,Yes,High Frequency,Yes
CUST1559,263007,IMPS,Patna,Samsung S22,Yes,High Frequency,Yes
CUST3025,396536,IMPS,Jaipur,iPhone 13,Yes,High Frequency,Yes
CUST3088,277824,UPI,Delhi,iPhone 13,Yes,Normal,Yes
CUST2698,494760,Debit Card,Patna,Redmi Note 10,No,Large Transactions,Yes
CUST1369,101682,Credit Card,Bangalore,OnePlus 9,No,Large Transactions,No
CUST5996,264954,IMPS,Delhi,Redmi Note 10,No,Large Transactions,Yes
CUST9855,478679,Credit Card,Jaipur,Redmi Note 10,No,Large Transactions,Yes
CUST2151,78811,NEFT,Delhi,iPhone 13,Yes,High Frequency,Yes
CUST8846,240650,RTGS,Jaipur,Redmi Note 10,Yes,High Frequency,Yes
CUST7796,253714,Debit Card,Patna,Vivo X70,Yes,Large Transactions,Yes
CUST3112,354218,Credit Card,Mumbai,Vivo X70,Yes,Large Transactions,Yes
CUST8976,350379,NEFT,Jaipur,iPhone 13,Yes,High Frequency,Yes
CUST4009,459174,IMPS,Kolkata,Redmi Note 10,No,Large Transactions,Yes
CUST1825,298755,RTGS,Bangalore,OnePlus 9,No,Large Transactions,Yes
CUST3936,441553,IMPS,Delhi,Redmi Note 10,Yes,Large Transactions,Yes
CUST5759,484068,Debit Card,Kolkata,iPhone 13,No,High Frequency,Yes
CUST6319,209115,UPI,Patna,Redmi Note 10,Yes,Normal,Yes
CUST6185,117469,IMPS,Kolkata,Vivo X70,No,Normal,No
CUST8571,164876,RTGS,Kolkata,iPhone 13,No,High Frequency,No
CUST3317,461053,UPI,Patna,Vivo X70,No,Large Transactions,Yes
CUST3178,494692,Credit Card,Mumbai,OnePlus 9,No,Large Transactions,Yes
CUST9722,182454,Debit Card,Patna,Samsung S22,No,Large Transactions,No
CUST1968,499811,NEFT,Mumbai,Vivo X70,No,Normal,Yes
CUST3601,280191,RTGS,Delhi,Redmi Note 10,Yes,High Frequency,Yes
CUST4110,263772,NEFT,Kolkata,iPhone 13,No,Large Transactions,Yes
CUST9253,487763,UPI,Jaipur,OnePlus 9,Yes,Normal,Yes
CUST1961,375369,IMPS,Mumbai,iPhone 13,Yes,High Frequency,Yes
CUST7292,370833,UPI,Patna,Vivo X70,No,Large Transactions,Yes
CUST1625,332178,RTGS,Mumbai,Redmi Note 10,Yes,Normal,Yes
CUST7821,231305,Debit Card,Delhi,OnePlus 9,No,Large Transactions,Yes
CUST3832,414189,RTGS,Kolkata,Samsung S22,Yes,Large Transactions,Yes
CUST7788,187799,Debit Card,Delhi,Vivo X70,No,Normal,No
CUST9973,475498,NEFT,Kolkata,Redmi Note 10,Yes,High Frequency,Yes
CUST9864,449650,Debit Card,Mumbai,OnePlus 9,Yes,Large Transactions,Yes
CUST4649,343509,RTGS,Chennai,Vivo X70,Yes,Large Transactions,Yes
CUST5180,254197,Debit Card,Patna,OnePlus 9,Yes,High Frequency,Yes
